抓取時間,超連結,物件標題,地址,原始坪數,實際坪數,格局,價格
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02139557.html?city=Taipei&zip=114&type=2,文德高樓綠景2房坡車,台北市內湖區文德路,建坪 : 31.88坪 , 主 + 陽 : 11.98坪,2房2廳1.0衛,2350萬2500 萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02405715.html?city=Taipei&zip=105&type=1,雙敦邊間美邸,台北市松山區八德路三段,建坪 : 24.67坪 , 主 + 陽 : 24.67坪,2房2廳1.0衛,2788萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TF02416016.html?city=Taipei&zip=104&type=2,∞行天宮面寬黃金3樓,台北市中山區松江路,建坪 : 45.15坪 , 主 + 陽 : 45.15坪,4房2廳2.0衛,3868萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02333156.html?city=Taipei&zip=115&type=1,市民大道都更宅,台北市南港區市民大道七段,建坪 : 18.79坪 , 主 + 陽 : 18.79坪,2房2廳1.0衛,2188萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TF02348109.html?city=Taipei&zip=108&type=5,萬大捷運收租透天店面,台北市萬華區長泰街,建坪 : 27.77坪 , 主 + 附 : 27.77坪,3房2廳2.0衛,3388萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TF02249896.html?city=Taipei&zip=116&type=2,文山賺錢金店面,台北市文山區樟新街,建坪 : 23.91坪 , 主 + 陽 : 13.79坪,0房0廳1.0衛,1998萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02442907.html?city=Taipei&zip=114&type=1,內湖全新裝潢典雅2樓美寓,台北市內湖區內湖路三段,建坪 : 29.49坪 , 主 + 附 : 29.49坪,3房2廳2.0衛,2180萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02438676.html?city=Taipei&zip=111&type=2,家居之最正面磺溪樹海,台北市士林區中山北路六段,建坪 : 105.79坪 , 主 + 陽 : 47.07坪,3房2廳2.0衛,9288萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02414941.html?city=Taipei&zip=111&type=2,天母正七段穩定收租店面1+1,台北市士林區中山北路七段,建坪 : 38.37坪 , 主 + 附 : 36.52坪,0房2廳1.0衛,3680萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02414946.html?city=Taipei&zip=111&type=2,稀有低總價天母小金店,台北市士林區天母西路,建坪 : 4.19坪 , 主建物 : 2.58坪,0房1廳0.0衛,768萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02369932.html?city=Taipei&zip=115&type=2,南港經貿-大同璽苑稀有庭院戶,台北市南港區經貿二路,建坪 : 106.05坪 , 主 + 陽 : 55.83坪,3房2廳2.0衛,13800萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02370021.html?city=Taipei&zip=110&type=2,北城世貿辦公景觀高樓A,台北市信義區松隆路,建坪 : 88.54坪 , 主 + 陽 : 41.29坪,12房0廳4.0衛,6368萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02370020.html?city=Taipei&zip=110&type=2,北城世貿辦公景觀高樓B,台北市信義區松隆路,建坪 : 89.58坪 , 主 + 陽 : 41.56坪,0房4廳2.0衛,6458萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02414938.html?city=Taipei&zip=100&type=2,國雄中正稀有露台戶+車位,台北市中正區紹安街,建坪 : 39.98坪 , 主 + 陽 : 17.98坪,2房2廳1.0衛,3988萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02318817.html?city=Taipei&zip=116&type=1,高檔裝潢只有我看懂,台北市文山區辛亥路四段,建坪 : 57.11坪 , 主 + 陽 : 48.79坪,5房2廳2.0衛,2990萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02370026.html?city=Taipei&zip=114&type=4,合康捷境美妝兩房車,台北市內湖區金豐街,建坪 : 36.52坪 , 主 + 附 : 16.36坪,2房1廳1.0衛,2150萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02363738.html?city=Taipei&zip=104&type=3,公園旁稀有溫馨陽台美居,台北市中山區雙城街,建坪 : 11.09坪 , 主 + 陽 : 8.53坪,0房1廳1.0衛,858萬898 萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TF02433301.html?city=Taipei&zip=111&type=1,百齡國小福港綠境三房美寓,台北市士林區福港街,建坪 : 32.83坪 , 主 + 陽 : 32.83坪,3房2廳2.0衛,2368萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02308318.html?city=Taipei&zip=100&type=2,中正古亭汀洲路金店面,台北市中正區汀洲路二段,建坪 : 53.81坪 , 主 + 陽 : 21.81坪,0房0廳0.0衛,5688萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02431713.html?city=Taipei&zip=104&type=2,三創松江方正大格局2房可改3房,台北市中山區松江路,建坪 : 34.02坪 , 主 + 陽 : 28.83坪,2房1廳1.0衛,3400萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02442890.html?city=Taipei&zip=111&type=2,天母「璞氏集」精美高樓景觀戶,台北市士林區士東路,建坪 : 70.87坪 , 主 + 陽 : 28.84坪,3房2廳2.0衛,6998萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02411979.html?city=Taipei&zip=104&type=1,行天宮捷運稀有大五房,台北市中山區松江路,建坪 : 36.32坪 , 主 + 陽 : 36.32坪,5房2廳2.0衛,3280萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TF02184515.html?city=Taipei&zip=106&type=2,六張犁捷運頂客靚宅,台北市大安區基隆路二段,建坪 : 21.34坪 , 主 + 陽 : 16.96坪,1房1廳1.0衛,2280萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02414943.html?city=Taipei&zip=112&type=2,挑高金店面住辦附車位,台北市北投區致遠一路一段,建坪 : 32.07坪 , 主 + 陽 : 23.24坪,0房2廳2.0衛,3588萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02214998.html?city=Taipei&zip=106&type=1,捷運科技大樓站頂加公寓,台北市大安區和平東路二段,建坪 : 37.53坪 , 主 + 陽 : 37.53坪,3房1廳1.0衛,3800萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02220713.html?city=Taipei&zip=114&type=2,夏柏四季尊爵景觀豪宅,台北市內湖區民權東路六段,建坪 : 98.47坪 , 主 + 陽 : 48.28坪,3房2廳3.0衛,7696萬
2024/11/28 09:16,https://www.twhg.com.tw/house_TA02370016.html?city=Taipei&zip=114&type=2,雙湖匯美妝三房雙車,台北市內湖區成功路四段,建坪 : 81.04坪 , 主 + 陽 : 42.02坪,3房2廳2.0衛,7890萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02414936.html?city=Taipei&zip=111&type=2,忠誠公園《海涵》綠景高樓,台北市士林區忠誠路一段,建坪 : 142.27坪 , 主 + 陽 : 73.86坪,5房2廳3.0衛,14200萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02350456.html?city=Taipei&zip=114&type=2,宏泰巨星次高樓邊間戶,台北市內湖區成功路四段,建坪 : 43.27坪 , 主 + 陽 : 40.37坪,3房2廳2.0衛,3888萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02438307.html?city=Taipei&zip=114&type=2,西湖捷運挑高金店面,台北市內湖區洲子街,建坪 : 137.45坪 , 主 + 陽 : 69.44坪,0房0廳0.0衛,19600萬
2024/11/28 09:17,https://www.twhg.com.tw/house_KD02203534.html?city=Taipei&zip=114&type=1,明湖國小投資頂加,台北市內湖區康寧路三段,建坪 : 27.36坪 , 主 + 陽 : 25.05坪,6房0廳5.0衛,1880萬
2024/11/28 09:17,https://www.twhg.com.tw/house_C802016538.html?city=Taipei&zip=112&type=1,北投石牌1樓美寓,台北市北投區義理街,建坪 : 53.71坪 , 主 + 附 : 51.78坪,3房2廳2.0衛,4880萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02356524.html?city=Taipei&zip=114&type=2,三總大面寬挑高店面,台北市內湖區民權東路六段,建坪 : 45.95坪 , 主 + 陽 : 27.31坪,0房1廳1.0衛,3680萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02442898.html?city=Taipei&zip=111&type=1,磺溪便利大三房美寓,台北市士林區磺溪街,建坪 : 39.10坪 , 主 + 陽 : 39.10坪,3房2廳2.0衛,3080萬
2024/11/28 09:17,https://www.twhg.com.tw/house_D202300924.html?city=Taipei&zip=106&type=4,台北安和路金店面,台北市大安區安和路二段,建坪 : 20.64坪 , 主 + 附 : 18.23坪,0房1廳1.0衛,3880萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02414939.html?city=Taipei&zip=111&type=4,芝山美妝四房+車位,台北市士林區至誠路二段,建坪 : 44.42坪 , 主 + 陽 : 28.45坪,4房2廳2.0衛,4380萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02414961.html?city=Taipei&zip=111&type=5,士林夜市傳家獨棟金店面大土持,台北市士林區文林路,建坪 : 32.08坪 , 主 + 附 : 32.08坪,0房0廳0.0衛,13000萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF01940538.html?city=Taipei&zip=116&type=1,忠順靜巷美寓,台北市文山區忠順街二段,建坪 : 31.80坪 , 主 + 陽 : 29.18坪,3房2廳2.0衛,1880萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02411268.html?city=Taipei&zip=100&type=2,中正國中套房,台北市中正區和平西路一段,建坪 : 11.86坪 , 主 + 陽 : 7.67坪,1房0廳1.0衛,1980萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02412047.html?city=Taipei&zip=104&type=1,合江街一樓大店面,台北市中山區合江街,建坪 : 23.89坪 , 主 + 附 : 23.89坪,4房1廳1.0衛,3800萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02369869.html?city=Taipei&zip=114&type=2,海華御璽四房雙主臥,台北市內湖區民權東路六段,建坪 : 82.49坪 , 主 + 陽 : 45.96坪,4房2廳3.0衛,8080萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02414942.html?city=Taipei&zip=111&type=1,公園景觀舒心樂活美寓,台北市士林區中山北路七段,建坪 : 36.98坪 , 主 + 陽 : 35.30坪,3房2廳2.0衛,2398萬2450 萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02369870.html?city=Taipei&zip=114&type=2,樸山水澗絕美景觀四房車,台北市內湖區內湖路二段,建坪 : 74.92坪 , 主 + 陽 : 43.76坪,4房2廳2.0衛,9880萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF02436511.html?city=Taipei&zip=111&type=1,公園溫馨首購美屋,台北市士林區延平北路六段,建坪 : 22.66坪 , 主 + 陽 : 19.81坪,2房1廳2.0衛,1358萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02411978.html?city=Taipei&zip=104&type=1,中山國小捷運一樓,台北市中山區新生北路二段,建坪 : 20.41坪 , 主 + 附 : 20.41坪,2房2廳1.0衛,2350萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF02409178.html?city=Taipei&zip=115&type=2,南港車站一層一戶四房車,台北市南港區南港路二段,建坪 : 68.09坪 , 主 + 陽 : 35.46坪,4房2廳2.0衛,6999萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF02360901.html?city=Taipei&zip=104&type=2,∞中山捷運套房,台北市中山區新生北路三段,建坪 : 11.33坪 , 主建物 : 8.02坪,1房1廳1.0衛,1098萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02414639.html?city=Taipei&zip=100&type=4,弘道國中綠景低總商辦,台北市中正區懷寧街,建坪 : 15.45坪 , 主建物 : 11.07坪,0房1廳0.0衛,1750萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF02365902.html?city=Taipei&zip=108&type=2,安家秀三房挑高3米6,台北市萬華區環河南路二段,建坪 : 28.47坪 , 主 + 陽 : 18.52坪,3房2廳2.0衛,2380萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF02418274.html?city=Taipei&zip=108&type=2,西門電梯頂佳+捷運,台北市萬華區環河南路一段,建坪 : 38.29坪 , 主 + 陽 : 30.84坪,5房2廳4.0衛,2800萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF02405571.html?city=Taipei&zip=105&type=2,宏泰御林園庭院一樓,台北市松山區健康路,建坪 : 54.74坪 , 主 + 附 : 51.59坪,4房2廳4.0衛,7980萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02363791.html?city=Taipei&zip=104&type=3,中山國小捷運低總套房,台北市中山區錦州街,建坪 : 9.39坪 , 主 + 陽 : 7.42坪,1房1廳1.0衛,698萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02414932.html?city=Taipei&zip=111&type=4,美日僑藝術家精裝美屋,台北市士林區中山北路六段,建坪 : 35.98坪 , 主 + 陽 : 32.55坪,3房2廳2.0衛,3980萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02313686.html?city=Taipei&zip=111&type=1,士林通河精選宅,台北市士林區通河西街二段,建坪 : 23.25坪 , 主建物 : 23.25坪,0房2廳1.0衛,2100萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02419392.html?city=Taipei&zip=111&type=1,士林TOD增值金店面,台北市士林區文昌路,建坪 : 22.90坪 , 主 + 附 : 22.90坪,2房2廳1.0衛,2380萬2568 萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02442863.html?city=Taipei&zip=112&type=2,國泰雍萃高樓美景3房,台北市北投區文林北路,建坪 : 54.26坪 , 主 + 陽 : 24.39坪,3房2廳2.0衛,6388萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02300753.html?city=Taipei&zip=110&type=2,寶徠花園樹海景觀豪邸,台北市信義區信義路五段,建坪 : 122.82坪 , 主 + 陽 : 70.08坪,4房2廳4.0衛,19900萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02324940.html?city=Taipei&zip=114&type=1,臨東湖站稀有黃金店面,台北市內湖區東湖路,建坪 : 34.29坪 , 主 + 附 : 31.04坪,0房0廳0.0衛,5800萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF02401061.html?city=Taipei&zip=111&type=4,天母雙戶一樓4+1房車,台北市士林區中山北路七段,建坪 : 76.48坪 , 主 + 附 : 57.04坪,4房2廳2.0衛,4980萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF02421411.html?city=Taipei&zip=112&type=1,北投捷運美寓,台北市北投區泉源路,建坪 : 23.39坪 , 主 + 陽 : 23.39坪,2房2廳1.0衛,888萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02443796.html?city=Taipei&zip=114&type=4,東湖捷運站商場店面,台北市內湖區康寧路三段,建坪 : 829.60坪 , 主建物 : 703.90坪,0房0廳0.0衛,10500萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02414969.html?city=Taipei&zip=112&type=2,御品苑正面公園景觀,台北市北投區石牌路一段,建坪 : 59.64坪 , 主 + 陽 : 27.67坪,2房2廳2.0衛,4468萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02179522.html?city=Taipei&zip=104&type=2,中山國小精品宅,台北市中山區林森北路,建坪 : 13.08坪 , 主 + 陽 : 7.90坪,1房1廳1.0衛,1288萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF02165850.html?city=Taipei&zip=104&type=2,獨家基泰之心豪邸2房,台北市中山區農安街,建坪 : 28.40坪 , 主 + 附 : 16.64坪,2房2廳1.0衛,2698萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02281393.html?city=Taipei&zip=108&type=2,【西門悅庭】精品電梯質感小豪邸,台北市萬華區貴陽街二段,建坪 : 17.82坪 , 主 + 陽 : 10.92坪,1房1廳1.0衛,1666萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02414928.html?city=Taipei&zip=112&type=1,鄰士北科大空間美寓,台北市北投區文林北路,建坪 : 30.53坪 , 主 + 附 : 30.53坪,1房0廳1.0衛,1988萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02363795.html?city=Taipei&zip=104&type=3,低總套房首選,台北市中山區新生北路二段,建坪 : 6.61坪 , 主建物 : 5.07坪,1房1廳1.0衛,599萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02366694.html?city=Taipei&zip=103&type=2,坐擁金庫高樓景觀三房,台北市大同區延平北路二段,建坪 : 35.25坪 , 主 + 陽 : 20.63坪,3房2廳2.0衛,3490萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF02409182.html?city=Taipei&zip=104&type=2,中山國小捷運站商辦,台北市中山區錦州街,建坪 : 96.19坪 , 主建物 : 70.90坪,8房4廳0.0衛,5980萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02406721.html?city=Taipei&zip=108&type=1,萬華大里邊間美頂加,台北市萬華區大理街,建坪 : 40.38坪 , 主 + 陽 : 40.38坪,2房2廳2.0衛,2388萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02406716.html?city=Taipei&zip=105&type=2,專賣：建成小套房,台北市松山區民生東路五段,建坪 : 11.43坪 , 主 + 陽 : 9.37坪,1房1廳1.0衛,1228萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02309579.html?city=Taipei&zip=108&type=2,【西門町】觀光商圈熱鬧發財金店,台北市萬華區漢口街二段,建坪 : 11.45坪 , 主建物 : 4.88坪,0房0廳0.0衛,4000萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TU02313007.html?city=Taipei&zip=115&type=1,台北市雙捷運站健康宅,台北市南港區成福路,建坪 : 28.89坪 , 主 + 陽 : 28.89坪,3房2廳2.0衛,1980萬2050 萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF02338380.html?city=Taipei&zip=106&type=2,仁愛敦化圓環 國館大巨蛋四房廈,台北市大安區仁愛路四段,建坪 : 36.44坪 , 主 + 陽 : 30.62坪,4房2廳2.0衛,4568萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TB02312097.html?city=Taipei&zip=104&type=2,中山區新生北路視野兩房捷運宅,台北市中山區新生北路二段,建坪 : 21.33坪 , 主 + 陽 : 12.96坪,2房2廳1.0衛,2298萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF02360934.html?city=Taipei&zip=111&type=4,∞天母優質一樓,台北市士林區中山北路,建坪 : 76.49坪 , 主 + 附 : 57.04坪,5房2廳2.0衛,4700萬4980 萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02143722.html?city=Taipei&zip=104&type=3,✨中山雙城公園電梯套房✨,台北市中山區雙城街,建坪 : 11.09坪 , 主 + 陽 : 8.53坪,1房0廳1.0衛,858萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02405636.html?city=Taipei&zip=104&type=2,松江南京電梯漂亮2房,台北市中山區松江路,建坪 : 12.25坪 , 主 + 陽 : 9.69坪,2房1廳1.0衛,1336萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF02310197.html?city=Taipei&zip=116&type=1,木柵公園車庫大空間一樓,台北市文山區木柵路一段,建坪 : 34.53坪 , 主 + 附 : 34.53坪,4房2廳2.0衛,1998萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02255938.html?city=Taipei&zip=108&type=1,龍虎小家庭樓上樓,台北市萬華區萬大路,建坪 : 9.43坪 , 主建物 : 9.43坪,1房1廳1.0衛,950萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02411271.html?city=Taipei&zip=111&type=1,士林-大南路3樓雅寓,台北市士林區大南路,建坪 : 31.89坪 , 主 + 陽 : 28.01坪,3房1廳2.0衛,1980萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02406723.html?city=Taipei&zip=105&type=2,專賣-松山新城-景觀3房,台北市松山區光復北路,建坪 : 41.46坪 , 主 + 陽 : 26.04坪,3房2廳1.0衛,4080萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02405650.html?city=Taipei&zip=105&type=1,中崙高中雙車位大庭院一樓,台北市松山區八德路四段,建坪 : 38.80坪 , 主建物 : 38.80坪,4房2廳2.0衛,4280萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02443778.html?city=Taipei&zip=115&type=2,流行音樂明珠國泰美宅,台北市南港區向陽路,建坪 : 78.40坪 , 主 + 陽 : 35.60坪,3房2廳2.0衛,6498萬6580 萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TF02419772.html?city=Taipei&zip=105&type=1,南京三民站3+1房,台北市松山區八德路四段,建坪 : 38.80坪 , 主 + 陽 : 38.80坪,4房2廳2.0衛,3580萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02411258.html?city=Taipei&zip=112&type=1,近捷運邊間三房車,台北市北投區崗山路,建坪 : 45.88坪 , 主 + 陽 : 29.85坪,3房2廳2.0衛,1958萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02414986.html?city=Taipei&zip=105&type=2,南京復興稀有大坪數辦公室,台北市松山區復興北路,建坪 : 308.67坪 , 主建物 : 223.50坪,12房3廳0.0衛,29980萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02281404.html?city=Taipei&zip=104&type=2,香格里拉近中山商圈,台北市中山區新生北路二段,建坪 : 17.52坪 , 主 + 陽 : 14.83坪,0房0廳2.0衛,1700萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02369857.html?city=Taipei&zip=115&type=2,近松山捷運三房車位,台北市南港區南港路三段,建坪 : 36.90坪 , 主 + 陽 : 14.07坪,3房2廳1.0衛,3180萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02406353.html?city=Taipei&zip=112&type=1,專任文化國小學區中和街美寓,台北市北投區中和街,建坪 : 32.00坪 , 主 + 陽 : 32.00坪,3房2廳1.0衛,1498萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02201254.html?city=Taipei&zip=106&type=2,文普世貿捷運亮4房,台北市大安區基隆路二段,建坪 : 50.14坪 , 主 + 陽 : 43.05坪,4房2廳2.0衛,4380萬
2024/11/28 09:17,https://www.twhg.com.tw/house_TA02300765.html?city=Taipei&zip=110&type=4,信義ME101景觀陽光精品房,台北市信義區信義路五段,建坪 : 50.35坪 , 主 + 附 : 18.44坪,1房1廳1.0衛,5388萬
